eventid,timestamp,src_ip,dst_ip,session,duration
cowrie.session.params,2021-02-12 17:57:56.225943+00:00,64.225.100.21,,c1a8e543c8de,
cowrie.command.input,2021-02-12 17:57:56.226850+00:00,64.225.100.21,,c1a8e543c8de,
cowrie.session.file_download,2021-02-12 17:57:56.418710+00:00,64.225.100.21,,f79525b356de,
cowrie.session.params,2021-02-12 17:57:56.594097+00:00,64.225.100.21,,d08bc54e25ab,
cowrie.command.input,2021-02-12 17:57:56.595029+00:00,64.225.100.21,,d08bc54e25ab,
cowrie.session.params,2021-02-12 17:57:56.791478+00:00,64.225.100.21,,2d15bc3b81bf,
cowrie.command.input,2021-02-12 17:57:56.792355+00:00,64.225.100.21,,2d15bc3b81bf,
cowrie.session.params,2021-02-12 17:57:56.831913+00:00,64.225.100.21,,35f230741a47,
cowrie.command.input,2021-02-12 17:57:56.832824+00:00,64.225.100.21,,35f230741a47,
cowrie.session.params,2021-02-12 17:57:57.068835+00:00,64.225.100.21,,831e09a89b9b,
cowrie.command.input,2021-02-12 17:57:57.069694+00:00,64.225.100.21,,831e09a89b9b,
cowrie.session.params,2021-02-12 17:57:57.109175+00:00,64.225.100.21,,0da36a409b16,
cowrie.command.input,2021-02-12 17:57:57.110035+00:00,64.225.100.21,,0da36a409b16,
cowrie.session.params,2021-02-12 17:57:57.149856+00:00,64.225.100.21,,5d0c34f593dd,
cowrie.command.input,2021-02-12 17:57:57.150731+00:00,64.225.100.21,,5d0c34f593dd,
cowrie.session.file_download,2021-02-12 17:57:57.157971+00:00,64.225.100.21,,9becd2edfa56,
cowrie.session.file_download,2021-02-12 17:57:57.159649+00:00,64.225.100.21,,fcc9112cbf95,
cowrie.session.file_download,2021-02-12 17:57:57.161258+00:00,64.225.100.21,,fde8bd71451a,
cowrie.session.connect,2021-02-12 17:57:57.164179+00:00,64.225.100.21,155.232.195.82,728c984c176c,
cowrie.session.file_download,2021-02-12 17:57:57.165693+00:00,64.225.100.21,,c1a8e543c8de,
cowrie.client.version,2021-02-12 17:57:57.167220+00:00,64.225.100.21,,728c984c176c,
cowrie.session.file_download,2021-02-12 17:57:57.353411+00:00,64.225.100.21,,f79525b356de,
cowrie.session.file_download.failed,2021-02-12 17:58:47.578677+00:00,64.225.100.21,,f79525b356de,
cowrie.session.file_download,2021-02-12 17:58:47.582587+00:00,64.225.100.21,,d08bc54e25ab,
cowrie.client.kex,2021-02-12 17:58:47.584210+00:00,64.225.100.21,,728c984c176c,
cowrie.session.connect,2021-02-12 17:58:47.612741+00:00,209.141.43.49,155.232.195.83,5a62717dbdb5,
cowrie.session.file_download,2021-02-12 17:58:47.614493+00:00,64.225.100.21,,2d15bc3b81bf,
cowrie.session.file_download,2021-02-12 17:58:47.616229+00:00,64.225.100.21,,5d0c34f593dd,
cowrie.session.file_download,2021-02-12 17:58:47.617849+00:00,64.225.100.21,,35f230741a47,
cowrie.session.file_download,2021-02-12 17:58:47.619435+00:00,64.225.100.21,,831e09a89b9b,
cowrie.session.file_download,2021-02-12 17:58:47.620967+00:00,64.225.100.21,,fde8bd71451a,
cowrie.session.file_download.failed,2021-02-12 17:59:37.849994+00:00,64.225.100.21,,fde8bd71451a,
cowrie.session.file_download,2021-02-12 17:59:37.853307+00:00,64.225.100.21,,9becd2edfa56,
cowrie.session.file_download.failed,2021-02-12 18:00:28.093987+00:00,64.225.100.21,,9becd2edfa56,
cowrie.session.file_download,2021-02-12 18:00:28.097335+00:00,64.225.100.21,,0da36a409b16,
cowrie.session.file_download,2021-02-12 18:00:28.099412+00:00,64.225.100.21,,fcc9112cbf95,
cowrie.session.file_download.failed,2021-02-12 18:01:18.330388+00:00,64.225.100.21,,fcc9112cbf95,
cowrie.session.connect,2021-02-12 18:01:18.332865+00:00,64.225.100.21,155.232.195.82,df40bea0d41f,
cowrie.session.connect,2021-02-12 18:01:18.334022+00:00,64.225.100.21,155.232.195.82,ad9c198d5044,
cowrie.session.connect,2021-02-12 18:01:18.335153+00:00,64.225.100.21,155.232.195.82,45dad8334c0b,
cowrie.session.connect,2021-02-12 18:01:18.336396+00:00,64.225.100.21,155.232.195.82,cd68e42b4fa1,
cowrie.session.connect,2021-02-12 18:01:18.337523+00:00,64.225.100.21,155.232.195.82,f170ce10a748,
cowrie.session.connect,2021-02-12 18:01:18.338634+00:00,64.225.100.21,155.232.195.82,576b823162c6,
cowrie.session.connect,2021-02-12 18:01:18.339738+00:00,64.225.100.21,155.232.195.82,ec7e61660b1d,
cowrie.session.connect,2021-02-12 18:01:18.340843+00:00,64.225.100.21,155.232.195.82,ba52425fafbd,
cowrie.session.connect,2021-02-12 18:01:18.341938+00:00,64.225.100.21,155.232.195.82,2b149190eac6,
cowrie.session.connect,2021-02-12 18:01:18.343395+00:00,64.225.100.21,155.232.195.82,f237f8bd812f,
cowrie.session.connect,2021-02-12 18:01:18.344545+00:00,64.225.100.21,155.232.195.82,2977d04aa42e,
cowrie.session.connect,2021-02-12 18:01:18.345651+00:00,64.225.100.21,155.232.195.82,07f71d2b7dec,
cowrie.session.connect,2021-02-12 18:01:18.346754+00:00,64.225.100.21,155.232.195.82,a697097da28a,
cowrie.session.closed,2021-02-12 18:01:18.348285+00:00,209.141.43.49,,5a62717dbdb5,150.73433566093445
cowrie.session.closed,2021-02-12 18:01:18.359812+00:00,64.225.100.21,,2d15bc3b81bf,203.9449508190155
cowrie.session.closed,2021-02-12 18:01:18.360829+00:00,64.225.100.21,,5d0c34f593dd,203.94721674919128
cowrie.session.closed,2021-02-12 18:01:18.361792+00:00,64.225.100.21,,35f230741a47,203.94442343711853
cowrie.session.closed,2021-02-12 18:01:18.362756+00:00,64.225.100.21,,831e09a89b9b,203.95037412643433
cowrie.session.closed,2021-02-12 18:01:18.363723+00:00,64.225.100.21,,0da36a409b16,203.947585105896
cowrie.client.version,2021-02-12 18:01:18.365237+00:00,64.225.100.21,,df40bea0d41f,
cowrie.client.version,2021-02-12 18:01:18.366035+00:00,64.225.100.21,,ad9c198d5044,
cowrie.client.version,2021-02-12 18:01:18.366813+00:00,64.225.100.21,,45dad8334c0b,
cowrie.client.version,2021-02-12 18:01:18.367591+00:00,64.225.100.21,,cd68e42b4fa1,
cowrie.client.version,2021-02-12 18:01:18.368385+00:00,64.225.100.21,,f170ce10a748,
cowrie.client.version,2021-02-12 18:01:18.369165+00:00,64.225.100.21,,576b823162c6,
cowrie.client.version,2021-02-12 18:01:18.369948+00:00,64.225.100.21,,ec7e61660b1d,
cowrie.client.version,2021-02-12 18:01:18.370733+00:00,64.225.100.21,,ba52425fafbd,
cowrie.client.version,2021-02-12 18:01:18.371527+00:00,64.225.100.21,,2b149190eac6,
cowrie.client.version,2021-02-12 18:01:18.372475+00:00,64.225.100.21,,f237f8bd812f,
cowrie.client.version,2021-02-12 18:01:18.373257+00:00,64.225.100.21,,2977d04aa42e,
cowrie.client.version,2021-02-12 18:01:18.374038+00:00,64.225.100.21,,07f71d2b7dec,
cowrie.client.version,2021-02-12 18:01:18.374835+00:00,64.225.100.21,,a697097da28a,
cowrie.session.closed,2021-02-12 18:01:18.375878+00:00,64.225.100.21,,c1a8e543c8de,203.96475219726562
cowrie.session.closed,2021-02-12 18:01:18.376861+00:00,64.225.100.21,,d08bc54e25ab,304.44367837905884
cowrie.session.closed,2021-02-12 18:01:18.377728+00:00,64.225.100.21,,728c984c176c,201.2126214504242
cowrie.session.closed,2021-02-12 18:01:18.378713+00:00,64.225.100.21,,f79525b356de,304.4425919055939
cowrie.session.closed,2021-02-12 18:01:18.379673+00:00,64.225.100.21,,fcc9112cbf95,203.95983171463013
cowrie.session.closed,2021-02-12 18:01:18.380644+00:00,64.225.100.21,,fde8bd71451a,203.96203351020813
cowrie.session.closed,2021-02-12 18:01:18.381605+00:00,64.225.100.21,,9becd2edfa56,304.4469413757324
cowrie.client.kex,2021-02-12 18:01:18.559038+00:00,64.225.100.21,,576b823162c6,
cowrie.client.kex,2021-02-12 18:01:18.562376+00:00,64.225.100.21,,df40bea0d41f,
cowrie.client.kex,2021-02-12 18:01:18.570815+00:00,64.225.100.21,,45dad8334c0b,
cowrie.client.kex,2021-02-12 18:01:18.573366+00:00,64.225.100.21,,2b149190eac6,
cowrie.client.kex,2021-02-12 18:01:18.576257+00:00,64.225.100.21,,cd68e42b4fa1,
cowrie.client.kex,2021-02-12 18:01:18.579941+00:00,64.225.100.21,,2977d04aa42e,
cowrie.client.kex,2021-02-12 18:01:18.582113+00:00,64.225.100.21,,ad9c198d5044,
cowrie.client.kex,2021-02-12 18:01:18.585910+00:00,64.225.100.21,,f237f8bd812f,
cowrie.client.kex,2021-02-12 18:01:18.588093+00:00,64.225.100.21,,f170ce10a748,
cowrie.client.kex,2021-02-12 18:01:18.590279+00:00,64.225.100.21,,07f71d2b7dec,
cowrie.client.kex,2021-02-12 18:01:18.593049+00:00,64.225.100.21,,ec7e61660b1d,
cowrie.client.kex,2021-02-12 18:01:18.595235+00:00,64.225.100.21,,ba52425fafbd,
cowrie.client.kex,2021-02-12 18:01:18.605326+00:00,64.225.100.21,,a697097da28a,
cowrie.login.success,2021-02-12 18:01:19.334857+00:00,64.225.100.21,,576b823162c6,
cowrie.login.success,2021-02-12 18:01:19.481484+00:00,64.225.100.21,,07f71d2b7dec,
cowrie.login.success,2021-02-12 18:01:19.484752+00:00,64.225.100.21,,45dad8334c0b,
cowrie.login.success,2021-02-12 18:01:19.487608+00:00,64.225.100.21,,df40bea0d41f,
cowrie.login.success,2021-02-12 18:01:19.490783+00:00,64.225.100.21,,f237f8bd812f,
cowrie.login.success,2021-02-12 18:01:19.493183+00:00,64.225.100.21,,2b149190eac6,
cowrie.login.success,2021-02-12 18:01:19.497471+00:00,64.225.100.21,,2977d04aa42e,
cowrie.login.success,2021-02-12 18:01:19.501790+00:00,64.225.100.21,,cd68e42b4fa1,
cowrie.login.success,2021-02-12 18:01:19.594402+00:00,64.225.100.21,,f170ce10a748,
cowrie.login.success,2021-02-12 18:01:19.597143+00:00,64.225.100.21,,ec7e61660b1d,
cowrie.login.success,2021-02-12 18:01:19.599415+00:00,64.225.100.21,,a697097da28a,
cowrie.login.success,2021-02-12 18:01:19.605659+00:00,64.225.100.21,,ba52425fafbd,
cowrie.login.success,2021-02-12 18:01:19.611331+00:00,64.225.100.21,,ad9c198d5044,
cowrie.session.params,2021-02-12 18:01:20.187369+00:00,64.225.100.21,,576b823162c6,
cowrie.command.input,2021-02-12 18:01:20.188245+00:00,64.225.100.21,,576b823162c6,
cowrie.session.params,2021-02-12 18:01:20.220925+00:00,64.225.100.21,,07f71d2b7dec,
cowrie.command.input,2021-02-12 18:01:20.221787+00:00,64.225.100.21,,07f71d2b7dec,
cowrie.session.params,2021-02-12 18:01:20.323915+00:00,64.225.100.21,,45dad8334c0b,
cowrie.command.input,2021-02-12 18:01:20.324794+00:00,64.225.100.21,,45dad8334c0b,
cowrie.session.params,2021-02-12 18:01:20.459523+00:00,64.225.100.21,,df40bea0d41f,
cowrie.command.input,2021-02-12 18:01:20.460396+00:00,64.225.100.21,,df40bea0d41f,
cowrie.session.params,2021-02-12 18:01:20.491286+00:00,64.225.100.21,,f237f8bd812f,
cowrie.command.input,2021-02-12 18:01:20.492172+00:00,64.225.100.21,,f237f8bd812f,
cowrie.session.params,2021-02-12 18:01:20.687404+00:00,64.225.100.21,,2b149190eac6,
cowrie.command.input,2021-02-12 18:01:20.688298+00:00,64.225.100.21,,2b149190eac6,
cowrie.session.params,2021-02-12 18:01:20.727660+00:00,64.225.100.21,,2977d04aa42e,
cowrie.command.input,2021-02-12 18:01:20.728540+00:00,64.225.100.21,,2977d04aa42e,
cowrie.session.params,2021-02-12 18:01:20.934233+00:00,64.225.100.21,,cd68e42b4fa1,
cowrie.command.input,2021-02-12 18:01:20.935106+00:00,64.225.100.21,,cd68e42b4fa1,
cowrie.session.file_download,2021-02-12 18:01:21.124725+00:00,64.225.100.21,,576b823162c6,
cowrie.session.params,2021-02-12 18:01:21.179849+00:00,64.225.100.21,,f170ce10a748,
cowrie.command.input,2021-02-12 18:01:21.180815+00:00,64.225.100.21,,f170ce10a748,
cowrie.session.params,2021-02-12 18:01:21.429958+00:00,64.225.100.21,,ec7e61660b1d,
cowrie.command.input,2021-02-12 18:01:21.430898+00:00,64.225.100.21,,ec7e61660b1d,
cowrie.session.params,2021-02-12 18:01:21.470433+00:00,64.225.100.21,,a697097da28a,
cowrie.command.input,2021-02-12 18:01:21.471312+00:00,64.225.100.21,,a697097da28a,
cowrie.session.params,2021-02-12 18:01:21.780798+00:00,64.225.100.21,,ad9c198d5044,
cowrie.command.input,2021-02-12 18:01:21.781665+00:00,64.225.100.21,,ad9c198d5044,
cowrie.session.params,2021-02-12 18:01:21.821728+00:00,64.225.100.21,,ba52425fafbd,
cowrie.command.input,2021-02-12 18:01:21.822622+00:00,64.225.100.21,,ba52425fafbd,
cowrie.session.file_download,2021-02-12 18:01:21.834446+00:00,64.225.100.21,,f237f8bd812f,
cowrie.session.file_download,2021-02-12 18:01:21.836180+00:00,64.225.100.21,,df40bea0d41f,
cowrie.session.file_download,2021-02-12 18:01:21.837776+00:00,64.225.100.21,,2977d04aa42e,
cowrie.session.file_download,2021-02-12 18:01:21.839345+00:00,64.225.100.21,,cd68e42b4fa1,
cowrie.session.file_download,2021-02-12 18:01:21.840936+00:00,64.225.100.21,,45dad8334c0b,
cowrie.session.file_download,2021-02-12 18:01:21.842531+00:00,64.225.100.21,,07f71d2b7dec,
cowrie.session.file_download,2021-02-12 18:01:21.844143+00:00,64.225.100.21,,2b149190eac6,
cowrie.session.file_download,2021-02-12 18:01:22.030341+00:00,64.225.100.21,,576b823162c6,
cowrie.session.file_download.failed,2021-02-12 18:02:12.273778+00:00,64.225.100.21,,576b823162c6,
cowrie.session.file_download.failed,2021-02-12 18:02:12.278207+00:00,64.225.100.21,,2977d04aa42e,
cowrie.session.file_download.failed,2021-02-12 18:03:02.513628+00:00,64.225.100.21,,2977d04aa42e,
cowrie.session.file_download.failed,2021-02-12 18:03:02.517132+00:00,64.225.100.21,,45dad8334c0b,
cowrie.session.file_download.failed,2021-02-12 18:03:52.756485+00:00,64.225.100.21,,45dad8334c0b,
cowrie.session.file_download.failed,2021-02-12 18:03:52.759305+00:00,64.225.100.21,,07f71d2b7dec,
cowrie.session.file_download.failed,2021-02-12 18:04:43.011853+00:00,64.225.100.21,,07f71d2b7dec,
cowrie.session.file_download.failed,2021-02-12 18:04:43.015841+00:00,64.225.100.21,,2b149190eac6,
cowrie.session.file_download.failed,2021-02-12 18:05:33.245946+00:00,64.225.100.21,,2b149190eac6,
cowrie.session.closed,2021-02-12 18:05:33.249455+00:00,64.225.100.21,,576b823162c6,254.90989756584167
cowrie.log.closed,2021-02-12 18:05:33.258005+00:00,64.225.100.21,,ad9c198d5044,251.47737407684326
cowrie.session.closed,2021-02-12 18:05:33.259220+00:00,64.225.100.21,,ad9c198d5044,254.92424726486206
cowrie.log.closed,2021-02-12 18:05:33.260190+00:00,64.225.100.21,,cd68e42b4fa1,252.32612466812134
cowrie.session.closed,2021-02-12 18:05:33.261391+00:00,64.225.100.21,,cd68e42b4fa1,254.92404913902283
cowrie.session.closed,2021-02-12 18:05:33.262383+00:00,64.225.100.21,,2977d04aa42e,254.9169147014618
cowrie.log.closed,2021-02-12 18:05:33.264818+00:00,64.225.100.21,,f170ce10a748,252.0851447582245
cowrie.session.closed,2021-02-12 18:05:33.266010+00:00,64.225.100.21,,f170ce10a748,254.92756128311157
cowrie.log.closed,2021-02-12 18:05:33.266956+00:00,64.225.100.21,,ec7e61660b1d,251.83716750144958
cowrie.session.closed,2021-02-12 18:05:33.268174+00:00,64.225.100.21,,ec7e61660b1d,254.92751240730286
cowrie.session.closed,2021-02-12 18:05:33.269140+00:00,64.225.100.21,,2b149190eac6,254.92628407478333
cowrie.session.closed,2021-02-12 18:05:33.270115+00:00,64.225.100.21,,07f71d2b7dec,254.92354106903076
cowrie.log.closed,2021-02-12 18:05:33.271063+00:00,64.225.100.21,,ba52425fafbd,251.44948935508728
cowrie.session.closed,2021-02-12 18:05:33.272258+00:00,64.225.100.21,,ba52425fafbd,254.9305078983307
cowrie.log.closed,2021-02-12 18:05:33.273196+00:00,64.225.100.21,,a697097da28a,251.80294466018677
cowrie.session.closed,2021-02-12 18:05:33.274365+00:00,64.225.100.21,,a697097da28a,254.92669463157654
cowrie.log.closed,2021-02-12 18:05:33.275313+00:00,64.225.100.21,,f237f8bd812f,252.78420162200928
cowrie.session.closed,2021-02-12 18:05:33.276490+00:00,64.225.100.21,,f237f8bd812f,254.9321448802948
cowrie.log.closed,2021-02-12 18:05:33.277444+00:00,64.225.100.21,,df40bea0d41f,252.81809306144714
cowrie.session.closed,2021-02-12 18:05:33.278613+00:00,64.225.100.21,,df40bea0d41f,254.9447844028473
cowrie.session.closed,2021-02-12 18:05:33.279570+00:00,64.225.100.21,,45dad8334c0b,254.94335675239563
cowrie.session.connect,2021-02-12 18:20:29.214477+00:00,221.181.185.19,155.232.195.82,7878c54eb920,
cowrie.client.version,2021-02-12 18:20:29.216213+00:00,221.181.185.19,,7878c54eb920,
cowrie.session.connect,2021-02-12 18:20:29.521754+00:00,221.181.185.19,155.232.195.83,765f456aad69,
cowrie.client.version,2021-02-12 18:20:29.522921+00:00,221.181.185.19,,765f456aad69,
cowrie.client.kex,2021-02-12 18:20:30.029506+00:00,221.181.185.19,,7878c54eb920,
cowrie.client.kex,2021-02-12 18:20:30.595599+00:00,221.181.185.19,,765f456aad69,
cowrie.session.closed,2021-02-12 18:20:33.485672+00:00,221.181.185.19,,7878c54eb920,4.26958703994751
cowrie.session.closed,2021-02-12 18:20:34.549105+00:00,221.181.185.19,,765f456aad69,5.026256561279297
cowrie.session.connect,2021-02-12 18:31:36.061587+00:00,129.150.172.40,155.232.195.82,26793f14822a,
cowrie.session.closed,2021-02-12 18:31:36.443013+00:00,129.150.172.40,,26793f14822a,0.37982511520385703
cowrie.session.connect,2021-02-12 18:33:29.750569+00:00,212.126.127.50,155.232.195.83,d58056c91bd4,
cowrie.client.version,2021-02-12 18:33:29.753500+00:00,212.126.127.50,,d58056c91bd4,
cowrie.client.kex,2021-02-12 18:33:30.065916+00:00,212.126.127.50,,d58056c91bd4,
cowrie.login.failed,2021-02-12 18:33:40.070558+00:00,212.126.127.50,,d58056c91bd4,
cowrie.session.closed,2021-02-12 18:33:41.386264+00:00,212.126.127.50,,d58056c91bd4,11.634322881698608
cowrie.session.connect,2021-02-12 18:56:35.004155+00:00,221.181.185.220,155.232.195.83,8e557c60d5e1,
cowrie.client.version,2021-02-12 18:56:35.005913+00:00,221.181.185.220,,8e557c60d5e1,
cowrie.session.connect,2021-02-12 18:56:35.140438+00:00,221.181.185.220,155.232.195.82,aa8fb1f94f89,
cowrie.client.version,2021-02-12 18:56:35.141950+00:00,221.181.185.220,,aa8fb1f94f89,
cowrie.client.kex,2021-02-12 18:56:35.652376+00:00,221.181.185.220,,8e557c60d5e1,
cowrie.client.kex,2021-02-12 18:56:35.893342+00:00,221.181.185.220,,aa8fb1f94f89,
cowrie.session.closed,2021-02-12 18:56:38.404624+00:00,221.181.185.220,,8e557c60d5e1,3.398848056793213
cowrie.session.closed,2021-02-12 18:56:40.564368+00:00,221.181.185.220,,aa8fb1f94f89,5.42249321937561
cowrie.session.connect,2021-02-12 19:15:12.372778+00:00,212.126.127.50,155.232.195.82,7593a38db4d3,
cowrie.client.version,2021-02-12 19:15:12.374502+00:00,212.126.127.50,,7593a38db4d3,
cowrie.client.kex,2021-02-12 19:15:12.688473+00:00,212.126.127.50,,7593a38db4d3,
cowrie.login.failed,2021-02-12 19:15:19.301244+00:00,212.126.127.50,,7593a38db4d3,
cowrie.session.closed,2021-02-12 19:15:20.621225+00:00,212.126.127.50,,7593a38db4d3,8.246862649917603
cowrie.session.connect,2021-02-12 19:31:57.683774+00:00,221.181.185.220,155.232.195.82,f66e6c2c34b8,
cowrie.client.version,2021-02-12 19:31:57.685546+00:00,221.181.185.220,,f66e6c2c34b8,
cowrie.session.connect,2021-02-12 19:31:59.650663+00:00,221.181.185.220,155.232.195.83,4bb6668e6b8a,
cowrie.client.version,2021-02-12 19:31:59.652395+00:00,221.181.185.220,,4bb6668e6b8a,
cowrie.client.kex,2021-02-12 19:32:00.184144+00:00,221.181.185.220,,4bb6668e6b8a,
cowrie.client.kex,2021-02-12 19:32:01.842749+00:00,221.181.185.220,,f66e6c2c34b8,
cowrie.session.closed,2021-02-12 19:32:02.310941+00:00,221.181.185.220,,4bb6668e6b8a,2.658683776855468
cowrie.session.closed,2021-02-12 19:32:05.370906+00:00,221.181.185.220,,f66e6c2c34b8,7.685469150543213
cowrie.session.connect,2021-02-12 19:33:27.790122+00:00,209.141.51.170,155.232.195.82,0438d6793660,
cowrie.session.closed,2021-02-12 19:33:28.090423+00:00,209.141.51.170,,0438d6793660,0.298736572265625
cowrie.session.connect,2021-02-12 20:07:09.280206+00:00,221.181.185.220,155.232.195.83,b347653cc6bd,
cowrie.client.version,2021-02-12 20:07:09.281916+00:00,221.181.185.220,,b347653cc6bd,
cowrie.session.connect,2021-02-12 20:07:09.317570+00:00,221.181.185.220,155.232.195.82,02daec90d5c1,
cowrie.client.version,2021-02-12 20:07:09.319094+00:00,221.181.185.220,,02daec90d5c1,
cowrie.client.kex,2021-02-12 20:07:09.807286+00:00,221.181.185.220,,b347653cc6bd,
cowrie.client.kex,2021-02-12 20:07:09.858994+00:00,221.181.185.220,,02daec90d5c1,
cowrie.session.closed,2021-02-12 20:07:12.564210+00:00,221.181.185.220,,02daec90d5c1,3.245191097259521
cowrie.session.closed,2021-02-12 20:07:13.180578+00:00,221.181.185.220,,b347653cc6bd,3.898804903030395
cowrie.session.connect,2021-02-12 20:14:02.036573+00:00,212.126.127.50,155.232.195.83,bf7d52fa2ec5,
cowrie.client.version,2021-02-12 20:14:02.038303+00:00,212.126.127.50,,bf7d52fa2ec5,
cowrie.client.kex,2021-02-12 20:14:02.353615+00:00,212.126.127.50,,bf7d52fa2ec5,
cowrie.login.success,2021-02-12 20:14:08.261939+00:00,212.126.127.50,,bf7d52fa2ec5,
cowrie.session.params,2021-02-12 20:14:08.931711+00:00,212.126.127.50,,bf7d52fa2ec5,
cowrie.command.input,2021-02-12 20:14:08.932582+00:00,212.126.127.50,,bf7d52fa2ec5,
cowrie.log.closed,2021-02-12 20:14:09.251346+00:00,212.126.127.50,,bf7d52fa2ec5,0.319797754287719
cowrie.session.closed,2021-02-12 20:14:09.253150+00:00,212.126.127.50,,bf7d52fa2ec5,7.214990139007568
cowrie.session.connect,2021-02-12 20:20:25.457718+00:00,188.166.106.32,155.232.195.83,7058d017b423,
cowrie.session.connect,2021-02-12 20:20:25.459057+00:00,188.166.106.32,155.232.195.82,6f07547dae46,
cowrie.session.closed,2021-02-12 20:20:25.642216+00:00,188.166.106.32,,6f07547dae46,0.18215322494506803
cowrie.session.closed,2021-02-12 20:20:25.643602+00:00,188.166.106.32,,7058d017b423,0.18480420112609802
